#timestamp, p_RS_R_x [m], p_RS_R_y [m], p_RS_R_z [m], q_RS_w [], q_RS_x [], q_RS_y [], q_RS_z []
1661309995426596068,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309995426635430,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309995426652906,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309995470618312,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309995470657805,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309995470669362,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309995470681136,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309995473169498,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309995482874665,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309995526586847,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309995526614970,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309995526632304,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309995526647931,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309995570577007,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309995570598360,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309995570628792,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309995570638518,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309995614557245,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309995614581005,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309995614594139,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309995614608957,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309995658539569,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309995658556871,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309995658596751,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309995658617759,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309995658630134,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309995702571664,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309995702595709,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309995702619752,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309995702647917,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309995702663053,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309995746560748,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309995746577901,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309995746600044,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309995746612853,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309995752553341,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309995762861675,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309995806594150,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309995806620386,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309995806634005,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309995806657199,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309995850603312,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309995850617072,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309995850672847,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309995850688413,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309995894580910,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309995894594496,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309995894624080,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309995894663394,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309995894675538,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309995938600605,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309995938617445,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309995938638726,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309995938674122,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309995943139087,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309995952968470,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309995994601910,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309995994625382,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309995994639840,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309995994657545,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996038601098,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996038624853,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996038638856,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996038650037,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996082600806,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996082637042,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996082650967,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996082680314,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996126630090,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996126659384,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996126706926,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996126739622,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996126765042,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996170614035,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996170641428,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996170665812,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996170685729,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996173001526,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996182986161,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996226597975,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996226621112,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996226633101,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996226656533,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996270636860,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996270660976,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996270689606,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996270720967,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996314578181,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996314624420,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996314641974,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996314690972,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996314710345,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996358643252,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996358671376,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996358697684,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996358720408,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996362315463,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996372584702,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996414575872,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996414596091,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996414616596,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996414623970,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996458613171,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996458639764,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996458651041,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996458661395,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996502645146,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996502674995,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996502700781,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996502720222,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996502730936,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996546591092,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996546611014,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996546620382,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996546628866,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996552702163,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996562685105,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996606602335,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996606650773,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996606680833,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996606706567,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996650637834,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996650671207,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996650687468,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996650715391,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996694578997,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996694640855,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996694660468,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996694676972,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996694708745,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996738587044,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996738601646,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996738626348,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996738643624,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996742687653,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996752340713,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996794587928,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996794645380,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996794668334,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996794681451,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996838594209,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996838621448,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996838633492,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996838650137,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996882600042,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996882627818,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996882652444,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996882672701,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996926612773,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996926635753,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996926668164,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996926690931,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996926706514,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996970628173,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996970674960,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996970707204,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996970772639,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996972977079,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309996982653979,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997026597484,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997026611735,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997026617629,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997026634405,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997070593944,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997070623535,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997070634815,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997070657665,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997114586710,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997114676090,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997114699105,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997114722839,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997114767598,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997158612612,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997158643490,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997158659111,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997158673247,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997163089622,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997172688768,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997214592133,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997214616601,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997214627968,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997214646718,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997258617939,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997258641949,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997258660790,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997258688084,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997302643931,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997302677280,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997302694705,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997302721874,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997346591416,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997346626362,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997346656951,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997346673844,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997346688247,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997390588764,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997390613438,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997390639919,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997390660642,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997392671334,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997402577238,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997446648376,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997446674292,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997446704859,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997446726832,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997490644061,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997490682190,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997490694513,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997490722554,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997534594825,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997534627284,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997534668750,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997534682050,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997534708368,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997578610080,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997578636763,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997578668808,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997578695434,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997582826202,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997592604308,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997634611055,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997634636818,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997634669062,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997634686683,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997678589627,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997678617443,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997678729045,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997678861707,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997722604582,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997722639057,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997722660152,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997722696193,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997722720979,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997766626021,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997766660893,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997766675125,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997766705075,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997773061375,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997782958030,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997826600508,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997826627911,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997826660503,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997826682902,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997870588982,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997870634114,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997870660480,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997870686797,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997914598092,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997914621239,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997914657034,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997914694823,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997914710496,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997958601407,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997958629780,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997958646207,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997958673335,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997962795491,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309997972647417,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998014577460,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998014606414,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998014631621,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998014657067,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998058600603,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998058626107,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998058637102,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998058656223,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998102633887,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998102669933,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998102681466,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998102697903,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998146620685,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998146658392,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998146672204,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998146716204,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998146748970,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998190608754,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998190640489,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998190658265,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998190672387,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998192774425,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998202773988,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998246613790,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998246640322,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998246656351,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998246685287,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998290580209,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998290606875,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998290622845,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998290648820,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998334562064,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998334618181,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998334641931,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998334658446,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998334678416,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998378583002,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998378621937,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998378675007,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998378712325,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998384098305,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998392604974,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998434620398,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998434646474,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998434663032,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998434687942,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998478607160,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998478631792,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998478643075,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998478667916,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998522625069,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998522649316,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998522670977,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998522691030,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998566587985,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998566631743,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998566687053,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998566718276,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998566731758,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998610623942,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998610678717,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998610705901,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998610722754,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998612898668,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998622609005,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998666565574,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998666617787,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998666637157,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998666650779,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998710606363,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998710629042,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998710658076,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998710670489,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998754594567,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998754713108,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998754934296,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998754949206,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998754962663,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998798643736,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998798670619,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
1661309998798699830,0.0,0.0,0.029906120151281357,1.0,0.0,0.0,0.0
